target,post,postID,post_time,author,comment_time,comment
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,wallisson_galego,2020-03-01T21:06:26.000Z,💙💙💙
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,swishgodkaty,2020-03-01T21:04:19.000Z,Love youuu
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,katysdistortion,2020-03-01T21:06:01.000Z,i hope they air this on tv
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,katyperryenergy,2020-03-01T21:04:40.000Z,Your heart is too too big♥️LOVE U
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,tbull44,2020-03-01T21:05:12.000Z,Thankyou Katy... we will always be there for you and love you ❤️🇦🇺 @katyperry
katyperry,"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support so FIGHT ON is one way to return that love, and help provide a little bit of joy to a country that’s given me so much joy. 🤗🤗🤗 Join me at Pioneer Park Recreation Reserve in Bright, VIC on March 11. Tickets to the concert are free and being distributed to emergency services who helped save lives and property as well as local residents from fire-affected communities. You can register for additional tickets at the link in my bio. Again, thank you to my Australian community for always being one of my biggest champions. I hope I can return the support to you ♥️ 🇦🇺",48,2020-03-01T21:02:39.000Z,mazvuko,2020-03-01T21:06:31.000Z,@embrown_84 😱 oh my goodness!
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,katyperrycollections,2020-02-26T16:48:44.000Z,💁‍♀️
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,floiemusic,2020-02-26T00:35:08.000Z,Awww these are GORGEOUS 😍🦋💋🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,itsevren,2020-02-26T00:35:01.000Z,Where is KP5
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,katiadoceira,2020-02-26T00:38:17.000Z,why don't you promote the singles in the same way that you promote these shoes?
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,was,2020-02-26T00:58:15.000Z,Release KP5 when you’re ready 💗 we’re all waiting! 🤗😇💖
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,xrafahell,2020-02-26T00:35:10.000Z,quero músicaaaaaa
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,marispiva,2020-02-26T00:34:57.000Z,Thank you for the reminder that it’s Tuesday
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,vhpbrk,2020-02-26T00:34:56.000Z,QUEEN OF SHOES
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,0dieguo,2020-02-26T00:35:08.000Z,WHERE IS KP5?
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,kimberlyamy__,2020-02-26T00:34:50.000Z,release kp5
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,dani_podiatsky,2020-02-26T00:34:58.000Z,"Mom, I’m proud of you ♥️"
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,kpaddict,2020-02-26T00:36:06.000Z,of course you couldn’t miss a shoesday🤪
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,ames7132,2020-02-26T00:35:25.000Z,Hi Katy perry your my favorite singer
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,memeszino,2020-02-26T00:34:05.000Z,﻿𝗜 𝗳𝗶𝗻𝗱 𝘁𝗵𝗲 𝗰𝗿𝗮𝘇𝗶𝗲𝘀𝘁 𝗺𝗲𝗺𝗲𝘀 𝗮𝗻𝗱 𝗽𝗼𝘀𝘁 𝘁𝗵𝗲𝗺 🤗
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,kpaddict,2020-02-26T00:35:37.000Z,come out from your cave and give us kp5
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,alexandre1_3,2020-02-26T00:34:56.000Z,Minha sapateira preferida 😍 te amo
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,marispiva,2020-02-26T00:34:47.000Z,I forgot it was Tuesday
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,veronica_ddd,2020-02-26T00:34:56.000Z,Quero!!
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,alexshvarzman_,2020-02-26T00:35:39.000Z,Where can I get them?
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,itsocho99,2020-02-26T00:37:00.000Z,Release fucking KP5
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,golden.salad.stylecon,2020-02-26T00:34:59.000Z,So pretty 😍
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,franyeah_,2020-02-26T00:55:06.000Z,Where’s kp5?
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,alanleo___,2020-02-26T00:34:47.000Z,💞😍
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,vhpbrk,2020-02-26T00:34:57.000Z,ILYSM
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,annie_my_biasjimin,2020-02-26T00:35:02.000Z,Awesome✨✨
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,alanleo___,2020-02-26T00:34:42.000Z,i love it
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,katiebasiaga8,2020-02-26T00:35:01.000Z,Oml I love you soooo much ur my idol i want to meet you so badddd
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,jessicaasworld,2020-02-26T00:36:19.000Z,Where’s the witness the tour film b?
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,kat_johns25,2020-02-26T02:26:18.000Z,@emjohns3 !!!! 😍😍😍😍
katyperry,"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @katyperrycollections",49,2020-02-26T00:33:59.000Z,noeliagbf,2020-02-26T00:39:04.000Z,"These are amazing, look at the details! 🙌😍"
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katyperry,2020-02-24T06:27:31.000Z,@superduperdreidel who told you
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,americanidol,2020-02-24T04:00:56.000Z,🙌DRAMA!🙌
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,manthony783,2020-02-24T04:04:26.000Z,😭😭😭
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,markusmolinari,2020-02-24T05:33:52.000Z,What chat would that be ? 🤳🏻
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,rickhenryla,2020-02-24T06:04:58.000Z,So much DRAMZZZZ!! 🤣
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,brittanyruocco_,2020-02-24T03:59:12.000Z,Me when my friends tell me to stop being dramatic
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katyperryrares,2020-02-24T03:59:07.000Z,glad ur ok tho
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,rudybundini,2020-02-24T03:59:25.000Z,That’s me Me when I see you Katy 😂👀👃👄
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,ssuummmeeerrr,2020-02-24T03:59:44.000Z,I’m so confused did you actually faint or are you being dramatic
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,marispiva,2020-02-24T03:59:13.000Z,An Oscar performance
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,inspired.motivator,2020-02-24T03:58:15.000Z,"𝙄𝙛 𝙮𝙤𝙪 𝙡𝙞𝙠𝙚 𝙩𝙝𝙞𝙨 𝙘𝙤𝙢𝙢𝙚𝙣𝙩 𝙖𝙣𝙙 𝙛𝙤𝙡𝙡𝙤𝙬 𝙢𝙚, 𝙄’𝙡𝙡 𝙛𝙤𝙡𝙡𝙤𝙬 𝙗𝙖𝙘𝙠"
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,kpaddict,2020-02-24T03:59:53.000Z,girl who cares about grammy’s when you can easily get an oscar
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,claraaalhe,2020-02-24T03:59:14.000Z,u truly deserve an oscar
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,paolalapi,2020-02-24T03:59:16.000Z,What happened?
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,alexshvarzman_,2020-02-24T03:59:03.000Z,GLAD THE QUEEN IS OKAY ❤
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katyperryrares,2020-02-24T03:58:59.000Z,Sis
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,marispiva,2020-02-24T03:59:00.000Z,I didn’t get the text
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katycat_korea,2020-02-24T03:58:40.000Z,Oscary worthy performance periodt
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katycat_korea,2020-02-24T03:58:36.000Z,Queen of fainting
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,thefunnyintrovert,2020-02-24T03:59:54.000Z,Damn you could’ve been a memer
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,ana_carol_gomes_,2020-02-24T03:59:04.000Z,Love you
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,eleanorrenwick,2020-02-24T03:59:12.000Z,Mood when you release KP5
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,sugarrluck,2020-02-24T04:24:14.000Z,PALHAÇA
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,manpreet_kour_2000,2020-02-24T03:58:09.000Z,👏
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,johnlord_perry,2020-02-24T03:59:28.000Z,and the oscar goes to...
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,thisismeechi,2020-02-24T04:17:57.000Z,I got scared
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,dellmartinsavila,2020-02-24T03:59:14.000Z,Ooooh ❤️🇧🇷 te amo Katy 😍
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,follow_lowlifezil,2020-02-24T03:59:13.000Z,Lil Baby Gets Robbed Gunpoint 😱‼️ WATCH @LOWLIFEZIL STORY 😱‼️
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,katy._.facts,2020-02-24T04:02:57.000Z,Katy....
katyperry,Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast! 📹: @manthony783,50,2020-02-24T03:57:59.000Z,roger.ferreirajr,2020-02-24T03:59:21.000Z,Ok we knew...now stop with AMERICAN IDOL FUCKING SPAMMMMMM #kp5 @katyperry
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,lukebryan,2020-02-24T01:14:39.000Z,So glad we didn’t break anything
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,keepinupwjody,2020-02-23T22:44:00.000Z,the vocals !!!!
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,ksquarev,2020-02-23T22:44:11.000Z,HI QUEEN OF POP
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,katyperryrares,2020-02-23T22:43:59.000Z,Instagram live
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,katyisqueenxx,2020-02-23T22:44:08.000Z,Latey perry we don’t know herrr we only know miss skatey perry ✨🙌
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,lulusastro.d,2020-02-23T22:44:25.000Z,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡖⠒⠒⠤⢄⡀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⠁⠀⠀⠀⡼⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡟⠀⠀⠀⣰⠃⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢶⣲⡴⣗⣲⡦⢤⡏⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⠋⠉⠉⠓⠛⠿⢷⣶⣦⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⠇⠀⠀⠀⠀⠀⠀⠘⡇⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡞⠀⠀⠀⠀⠀⠀⠀⢰⠇⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⡴⠊⠉⠳⡄⠀⢀⣀⣀⡀⠀⣸⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⢸⠃⠀⠰⠆⣿⡞⠉⠀⠀⠉⠲⡏⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠈⢧⡀⣀⡴⠛⡇⠀⠈⠃⠀⠀⡗⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣱⠃⡴⠙⠢⠤⣀⠤⡾⠁⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⢀⡇⣇⡼⠁⠀⠀⠀⠀⢰⠃⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⣸⢠⣉⣀⡴⠙⠀⠀⠀⣼⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⡏⠀⠈⠁⠀⠀⠀⠀⢀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⢸⠃⠀⠀⠀⠀⠀⠀⠀⡼⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⢸⠀⠀⠀⠀⠀⠀⠀⣰⠃⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⣀⠤⠚⣶⡀⢠⠄⡰⠃⣠⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⢀⣠⠔⣋⣷⣠⡞⠀⠉⠙⠛⠋⢩⡀⠈⠳⣄⠀⠀⠀⠀⠀⠀⠀ ⠀⡏⢴⠋⠁⠀⣸⠁⠀⠀⠀⠀⠀⠀⣹⢦⣶⡛⠳⣄⠀⠀⠀⠀⠀ ⠀⠙⣌⠳⣄⠀⡇⠀⠀⠀⠀⠀⠀⠀⡏⠀⠀⠈⠳⡌⣦⠀⠀⠀⠀ ⠀⠀⠈⢳⣈⣻⡇⠀⠀⠀⠀⠀⠀⢰⣇⣀⡠⠴⢊⡡⠋⠀⠀⠀⠀ ⠀⠀⠀⠀⠳⢿⡇⠀⠀⠀⠀⠀⠀⢸⣻⣶⡶⠊⠁⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢠⠟⠙⠓⠒⠒⠒⠒⢾⡛⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⣠⠏⠀⣸⠏⠉⠉⠳⣄⠀⠙⢆⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⡰⠃⠀⡴⠃⠀⠀⠀⠀⠈⢦⡀⠈⠳⡄⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⣸⠳⣤⠎⠀⠀⠀⠀⠀⠀⠀⠀⠙⢄⡤⢯⡀⠀⠀⠀⠀⠀⠀ ⠀⠐⡇⠸⡅⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⡆⢳⠀⠀⠀⠀⠀⠀ ⠀⠀⠹⡄⠹⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣇⠸⡆⠀⠀⠀⠀⠀ ⠀⠀⠀⠹⡄⢳⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⡀⣧⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢹⡤⠳⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣷⠚⣆⠀⠀⠀⠀ ⠀⠀⠀⡠⠊⠉⠉⢹⡀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡎⠉⠀⠙⢦⡀⠀ ⠀⠀⠾⠤⠤⠶⠒⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠙⠒
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,dxsconnxct,2020-02-23T22:44:26.000Z,You’re so extra it’s my favorite
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,doctor.nura,2020-02-23T22:43:58.000Z,Katy is just HILARIOUS 😂😂😂
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,ksquarev,2020-02-23T22:44:28.000Z,Katy queen of pop
katyperry,"May I introduce: SKATY PERRY!  Rolling into episode 2 of @americanidol tonight at 8/7c on @abcnetwork 😜 I’ll be live tweeting with the east coast again, so grab ur 🍿 and follow along! This episode has been talked about in tabloids around the world this week (Is she okay? Did she faint? Are there any more 💎 in the rough?) All of these questions will be answered TONIGHT!",51,2020-02-23T22:43:09.000Z,vinestvshow,2020-02-23T22:43:15.000Z,I literally post tiktoks that have vine energy🤯
